place_id,name,description,is_spending_on_ads,link,reviews,rating,competitors,website,phone,can_claim,owner,owner_posts,featured_image,main_category,categories,workday_timing,status,is_temporarily_closed,is_permanently_closed,closed_on,address,price_range,reviews_per_rating,reviews_link,coordinates,plus_code,detailed_address,time_zone,is_rental,cid,data_id,kgmid,about,hours,most_popular_times,popular_times,menu,reservations,order_online_links,gas_prices,image_count,images,featured_images,on_site_places,customer_updates,featured_question,review_keywords,featured_reviews,query
ChIJf8VNB2cDai4R0HeAcmxDkDg,Bepuma Plastic | Jasa Molding Plastic,"BEPUMA Plastic menawarkan jasa molding plastik, cetak injeksi, dan pembuatan molding yang murah dan berkualitas. Proses pembuatan produk dari bahan plastik dimulai dengan memilih cetakan plastik yang sesuai, diolah dengan mesin injection untuk menghasilkan hasil produksi yang optimal. Biaya pembuatan dapat disesuaikan dengan jenis molding yang diinginkan.",,https://www.google.com/maps/place/Bepuma+Plastic+%7C+Jasa+Molding+Plastic/data=!4m7!3m6!1s0x2e6a0367074dc57f:0x3890436c728077d0!8m2!3d-6.0976037!4d106.7007637!16s%2Fg%2F11x964mxgd!19sChIJf8VNB2cDai4R0HeAcmxDkDg?authuser=0&hl=id&rclk=1,42,4.9,[],https://bepumaplastic.com/,(021) 5451701,,"{""id"":""101337948290641226018"",""name"":""Bepuma Plastic | Jasa Molding Plastic (Pemilik)"",""link"":""https://www.google.com/maps/contrib/101337948290641226018""}",[],https://lh3.googleusercontent.com/p/AF1QipODpajQW-SpvAfjFdR81bXA1kEAil_CPGq3uJc9=w1920-h1080-k-no,Jasa cetak injeksi plastik,"[""Jasa cetak injeksi plastik""]",07.00-17.00,,,,"[""Minggu""]","Jl. Kb. Dua Ratus No.11 Blok C, Kamal, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11810",,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":41}",https://search.google.com/local/reviews?placeid=ChIJf8VNB2cDai4R0HeAcmxDkDg&q=Bepuma+Plastic+%7C+Jasa+Molding+Plastic&authuser=0&hl=id&gl=ID,"{""latitude"":-6.0976037,""longitude"":106.7007637}","WP22+X8 Kamal, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta","{""ward"":""Kamal, Kecamatan Kalideres"",""street"":""Jl. Kb. Dua Ratus No.11 Blok C"",""city"":""Kota Jakarta Barat"",""postal_code"":""11810"",""state"":""Daerah Khusus Ibukota Jakarta"",""country_code"":""ID""}",Asia/Jakarta,,4075831795826849744,0x2e6a0367074dc57f:0x3890436c728077d0,/g/11x964mxgd,[],"[{""day"":""Rabu"",""times"":[""07.00-17.00""]},{""day"":""Kamis"",""times"":[""07.00-17.00""]},{""day"":""Jumat"",""times"":[""07.00-17.00""]},{""day"":""Sabtu"",""times"":[""07.00-15.00""]},{""day"":""Minggu"",""times"":[""Tutup""]},{""day"":""Senin"",""times"":[""07.00-17.00""]},{""day"":""Selasa"",""times"":[""07.00-17.00""]}]",Not Present,Not Present,,[],[],[],21,"[{""about"":""Semua"",""link"":""https://lh3.googleusercontent.com/p/AF1QipODpajQW-SpvAfjFdR81bXA1kEAil_CPGq3uJc9=w1920-h1080-k-no"",""published_at_date"":""2025-04-23T03:00:00""},{""about"":""Oleh pemilik"",""link"":""https://lh3.googleusercontent.com/p/AF1QipPa_25htNt_G76FBTSqjCiE6K_ImuGx2zVzgmVM=w1920-h1080-k-no"",""published_at_date"":""2025-04-23T03:00:00""},{""about"":""Video"",""link"":""https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMCPFbHqpmoWrBRgje1-hZ0HGoAIGu7ggX-MG8MPASebKEmQ8x9YwmFUnEfMuTo7t69RjSPXp-c_2MRukf5pubdCEA0rb1G5pIpD4svoSxIm2VBgvmNBf-JO_mhtSe6AYeGjU=w1920-h1080-k-no"",""published_at_date"":""2025-05-07T09:00:00""},{""about"":""Street View & 360deg"",""link"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i8NQVxDas_6p2gaU-_jP2w&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=193.48991&pitch=0&thumbfov=100"",""published_at_date"":""2025-02-25T07:00:00""}]","[{""link"":""https://lh3.googleusercontent.com/p/AF1QipODpajQW-SpvAfjFdR81bXA1kEAil_CPGq3uJc9=w1920-h1080-k-no"",""published_at_date"":""2025-04-23T03:00:00""},{""link"":""https://lh3.googleusercontent.com/p/AF1QipPa_25htNt_G76FBTSqjCiE6K_ImuGx2zVzgmVM=w1920-h1080-k-no"",""published_at_date"":""2025-04-23T03:00:00""},{""link"":""https://lh3.googleusercontent.com/p/AF1QipO0x-wQHn0Jc0tHLQGSV-UKf_0-IDWQkpK2E-BG=w1920-h1080-k-no"",""published_at_date"":""2025-04-22T05:00:00""},{""link"":""https://lh3.googleusercontent.com/p/AF1QipMLuVdOfGtNQY_Ph9nSekY1YFfvT2sbjTXV-is_=w1920-h1080-k-no"",""published_at_date"":""2025-04-23T03:00:00""}]",[],[],,"[{""keyword"":""kualitas"",""count"":7},{""keyword"":""kerja sama"",""count"":4},{""keyword"":""kebutuhan"",""count"":4},{""keyword"":""harga"",""count"":4},{""keyword"":""vendor"",""count"":3},{""keyword"":""proses"",""count"":3},{""keyword"":""komunikasi"",""count"":3},{""keyword"":""produksi"",""count"":3},{""keyword"":""pelayanan"",""count"":3},{""keyword"":""pengiriman"",""count"":2}]","[{""review_id"":""ChdDSUhNMG9nS0VNcVZtcGVkNmJIUG9nRRAB"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNcVZtcGVkNmJIUG9nRRAB!2m1!1s0x0:0x3890436c728077d0!3m1!1s2@1:CIHM0ogKEMqVmped6bHPogE%7CCgwItczswAYQ0Mvh0wE%7C?hl=id"",""name"":""Yohanes Kole"",""reviewer_id"":""101602666707565814684"",""reviewer_profile"":""https://www.google.com/maps/contrib/101602666707565814684?hl=id"",""rating"":5,""review_text"":""Tempatnya dekat rumahh, langsungg gass. Adminya juga ramahh.. Terima Kasih."",""original_language"":""id"",""review_translated_text"":null,""translated_language"":null,""published_at"":""7 bulan lalu"",""published_at_date"":""2025-05-07T09:21:57"",""response_from_owner_text"":""Terima kasih pak."",""response_from_owner_ago"":""7 bulan lalu"",""response_from_owner_date"":""2025-05-07T09:33:04"",""response_from_owner_translated_text"":null,""avatar_link"":""https://lh3.googleusercontent.com/a/ACg8ocLVpco8T-z7jTTDvGWa4qKzZzO2pgXJdOFXPBegg_7IbvKDug=s1920"",""total_number_of_reviews_by_reviewer"":1,""total_number_of_photos_by_reviewer"":1,""is_local_guide"":false,""experience_details"":[],""review_photos"":[{""id"":""CIHM0ogKEODmr834_9DYlQE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AMBA38sgMDejm1gLMLou7zfkW-7Q1V94TQiauVPxX-J0M8cwJUMd9IuLFt9XcO9pbs6NiLFZY0yXJFUpoXK83zTECe76uEw_NPRn0AUlXsZm1fReDMmhcJBOJ4diJDM2-z5B0mnsbQVM"",""caption"":null,""width"":1600,""height"":1200},{""id"":""CIHM0ogKEMmxoMiV8vrkNA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AMBA38tgeKyGeD-27kVOTjFQjtVDlNsz9mBGSLHJebCRLS-C1XV1ij4b4k2feuV2HHom3QCjtkEep54LtAZDlRTg6-Jr2i6mj0QhITBFQNRRixEtQ3rQ4EuqTq61IqLhQxlnCH6xScY"",""caption"":null,""width"":1920,""height"":1080}],""review_origin"":""google""},{""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT21OSVRreDNYelZQVWpNemJXd3dNMWhEZFZBMVdGRRAB"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OSVRreDNYelZQVWpNemJXd3dNMWhEZFZBMVdGRRAB!2m1!1s0x0:0x3890436c728077d0!3m1!1s2@1:CAIQACodChtycF9oOmNITkx3XzVPUjMzbWwwM1hDdVA1WFE%7C0cmA-M3yzpp%7C?hl=id"",""name"":""Ivan Nathanael"",""reviewer_id"":""114003332561191172836"",""reviewer_profile"":""https://www.google.com/maps/contrib/114003332561191172836?hl=id"",""rating"":5,""review_text"":""Pelayanan bagus... barang kualitasnya okeee bgt."",""original_language"":""id"",""review_translated_text"":null,""translated_language"":null,""published_at"":""3 bulan lalu"",""published_at_date"":""2025-09-16T00:32:23"",""response_from_owner_text"":""Terimaaa kasihhhhh..."",""response_from_owner_ago"":""3 bulan lalu"",""response_from_owner_date"":""2025-09-19T06:34:23"",""response_from_owner_translated_text"":""Terima kasih banyak..."",""avatar_link"":""https://lh3.googleusercontent.com/a-/ALV-UjW-gnXOg1Q4Vh0_4JTl-LEBBQsegcWFF_fRQ-UB6WEuSlituiI=s1920"",""total_number_of_reviews_by_reviewer"":4,""total_number_of_photos_by_reviewer"":23,""is_local_guide"":true,""experience_details"":[],""review_photos"":[],""review_origin"":""google""},{""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT21GblIzaFlaMUpVWm01YVVuQjBaRFY1YTNJeWFuYxAB"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GblIzaFlaMUpVWm01YVVuQjBaRFY1YTNJeWFuYxAB!2m1!1s0x0:0x3890436c728077d0!3m1!1s2@1:CAIQACodChtycF9oOmFnR3hYZ1JUZm5aUnB0ZDV5a3Iyanc%7C0ckLlbiSlaM%7C?hl=id"",""name"":""silvia notaris"",""reviewer_id"":""111176198927915384448"",""reviewer_profile"":""https://www.google.com/maps/contrib/111176198927915384448?hl=id"",""rating"":5,""review_text"":""penjual ramah, cepet tanggap, mantap de, bakal belanja disini terus"",""original_language"":""id"",""review_translated_text"":null,""translated_language"":null,""published_at"":""3 bulan lalu"",""published_at_date"":""2025-09-10T12:17:43"",""response_from_owner_text"":""Terima kasih kaa!!"",""response_from_owner_ago"":""3 bulan lalu"",""response_from_owner_date"":""2025-09-19T06:33:38"",""response_from_owner_translated_text"":null,""avatar_link"":""https://lh3.googleusercontent.com/a/ACg8ocK3YJ3iNV9-NjfDfDMiwNx__QE6q4YKZi2ZCBdu2QirD5vUVA=s1920"",""total_number_of_reviews_by_reviewer"":1,""total_number_of_photos_by_reviewer"":0,""is_local_guide"":false,""experience_details"":[],""review_photos"":[],""review_origin"":""google""},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnTURvcnFUenl3RRAB"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvcnFUenl3RRAB!2m1!1s0x0:0x3890436c728077d0!3m1!1s2@1:CIHM0ogKEICAgMDorqTzywE%7CCgwIwryrwAYQ0J7QsQI%7C?hl=id"",""name"":""Mahenda Metta Surya"",""reviewer_id"":""114851770592468572937"",""reviewer_profile"":""https://www.google.com/maps/contrib/114851770592468572937?hl=id"",""rating"":5,""review_text"":""Thank you ko Ag** buat kerja samanya, dari mulai konsultasi, nego harga, produksi sampai pengiriman selalu diupdate berkala. Ga kaya vendor vendor lain yang kalau udah deal langsung suka hilang sampai harus follow up sendiri duluan.\n\nUdah gitu ga manfaatin situasi client yang buta soal molding plastik, ga sengaja dikasih yang mahal mahal, bahkan disaranin buat pakai produk yang memang sesuai kebutuhan.\n\nPokoknya mantap lah, sukses terus ko, jangan lupa next ordernya di bonusin ya hehe "",""original_language"":""id"",""review_translated_text"":null,""translated_language"":null,""published_at"":""7 bulan lalu"",""published_at_date"":""2025-04-25T00:58:42"",""response_from_owner_text"":""Thank you pak.!"",""response_from_owner_ago"":""7 bulan lalu"",""response_from_owner_date"":""2025-04-28T01:17:27"",""response_from_owner_translated_text"":""Terima kasih pak.!"",""avatar_link"":""https://lh3.googleusercontent.com/a-/ALV-UjWFMg6FQBpc3ES69pz9wNeooVw-u9dtZWf29oukveFRQztHlqK-=s1920"",""total_number_of_reviews_by_reviewer"":6,""total_number_of_photos_by_reviewer"":1,""is_local_guide"":false,""experience_details"":[],""review_photos"":[],""review_origin"":""google""},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnTURvZ29XbWxBRRAB"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvZ29XbWxBRRAB!2m1!1s0x0:0x3890436c728077d0!3m1!1s2@1:CIHM0ogKEICAgMDogoWmlAE%7CCgwIiauhwAYQoKbG1AE%7C?hl=id"",""name"":""Zety Minarti"",""reviewer_id"":""116155972707474809940"",""reviewer_profile"":""https://www.google.com/maps/contrib/116155972707474809940?hl=id"",""rating"":5,""review_text"":""Udah beberapa kali produksi plastik di sini dan hasilnya selalu memuaskan. Timnya responsif, ngerti kebutuhan klien, dan prosesnya cepet. Cocok banget buat yang cari jasa injection plastik tanpa ribet.\n\nKualitas oke banget - rapi, kuat, dan sesuai spek. Plus, enak banget diajak kerja sama. Proses produksi lancar, komunikasi juga gampang."",""original_language"":""id"",""review_translated_text"":null,""translated_language"":null,""published_at"":""8 bulan lalu"",""published_at_date"":""2025-04-23T02:50:49"",""response_from_owner_text"":""Thank youu kaaa "",""response_from_owner_ago"":""8 bulan lalu"",""response_from_owner_date"":""2025-04-23T02:54:31"",""response_from_owner_translated_text"":""Terima kasih "",""avatar_link"":""https://lh3.googleusercontent.com/a/ACg8ocLV_-sF8tN5Z10SxQobQT_TEalCA81AfjUxvmHhJBN6avjOuQ=s1920"",""total_number_of_reviews_by_reviewer"":3,""total_number_of_photos_by_reviewer"":2,""is_local_guide"":false,""experience_details"":[],""review_photos"":[],""review_origin"":""google""},{""review_id"":""ChZDSUhNMG9nS0VJQ0FnTURvZ3YzS01nEAE"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvZ3YzS01nEAE!2m1!1s0x0:0x3890436c728077d0!3m1!1s2@1:CIHM0ogKEICAgMDogv3KMg%7CCgsI2bGhwAYQwJegTQ%7C?hl=id"",""name"":""shella santoso"",""reviewer_id"":""102605131151066457960"",""reviewer_profile"":""https://www.google.com/maps/contrib/102605131151066457960?hl=id"",""rating"":5,""review_text"":""Aku udah beberapa kali cetak box plastik di sini dan selalu puas sama hasilnya. Cetakannya presisi, bahannya tebal dan kuat, nggak ada yang cacat. Tim di pabriknya juga ramah dan gampang diajak ngobrol, bantu banget waktu aku masih nyari ukuran dan desain yang pas.\n\nProses produksinya juga cepet dan sesuai jadwal. Pokoknya enak banget kerja sama di sini, nggak ribet dan hasilnya memuaskan."",""original_language"":""id"",""review_translated_text"":null,""translated_language"":null,""published_at"":""8 bulan lalu"",""published_at_date"":""2025-04-23T03:04:57"",""response_from_owner_text"":""Thank youu kaaa. "",""response_from_owner_ago"":""8 bulan lalu"",""response_from_owner_date"":""2025-04-23T03:06:45"",""response_from_owner_translated_text"":""Terima kasih."",""avatar_link"":""https://lh3.googleusercontent.com/a/ACg8ocK-upXCmvK0uEegjHy6M6nGR133PK83ldIeeJXNc4mWMMIJqA=s1920"",""total_number_of_reviews_by_reviewer"":16,""total_number_of_photos_by_reviewer"":14,""is_local_guide"":true,""experience_details"":[],""review_photos"":[],""review_origin"":""google""},{""review_id"":""ChdDSUhNMG9nS0VJQ0FnTURvZ3Ntd2p3RRAB"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvZ3Ntd2p3RRAB!2m1!1s0x0:0x3890436c728077d0!3m1!1s2@1:CIHM0ogKEICAgMDogsmwjwE%7CCgsIsqehwAYQ2OSEPw%7C?hl=id"",""name"":""UD Sinar"",""reviewer_id"":""100177826064344933071"",""reviewer_profile"":""https://www.google.com/maps/contrib/100177826064344933071?hl=id"",""rating"":5,""review_text"":""Puas banget kerja sama sama pabrik injection plastik ini! Pelayanannya oke, fast respon, dan hasil cetakannya rapi banget. Timnya juga helpful, ngerti banget soal teknis dan bisa kasih saran yang cocok buat kebutuhan produk kita.\n\nProduknya datang tepat waktu, kualitasnya mantap, dan nggak ada yang cacat. Recommended banget buat yang lagi cari vendor injection plastik yang bisa diandalkan.\n\nBakal repeat order lagi pastinya!"",""original_language"":""id"",""review_translated_text"":null,""translated_language"":null,""published_at"":""8 bulan lalu"",""published_at_date"":""2025-04-23T02:42:58"",""response_from_owner_text"":""Thank's pak.. "",""response_from_owner_ago"":""8 bulan lalu"",""response_from_owner_date"":""2025-04-23T02:54:04"",""response_from_owner_translated_text"":""Terima kasih pak.. "",""avatar_link"":""https://lh3.googleusercontent.com/a/ACg8ocJPfVtrb9tJUANiqnPC-rT-xt4svuPSqI8wlUKyRC6IjTWamQ=s1920"",""total_number_of_reviews_by_reviewer"":2,""total_number_of_photos_by_reviewer"":0,""is_local_guide"":false,""experience_details"":[],""review_photos"":[],""review_origin"":""google""},{""review_id"":""ChZDSUhNMG9nS0VLMjhxLWVFa29QR0F3EAE"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLMjhxLWVFa29QR0F3EAE!2m1!1s0x0:0x3890436c728077d0!3m1!1s2@1:CIHM0ogKEK28q-eEkoPGAw%7CCgwI5cjswAYQ4KX18gI%7C?hl=id"",""name"":""Ahmad iwan Iwan"",""reviewer_id"":""106249430490433656164"",""reviewer_profile"":""https://www.google.com/maps/contrib/106249430490433656164?hl=id"",""rating"":5,""review_text"":""Pengerjaan cepat dan bagusss.. pengiriman jugaaaa ."",""original_language"":""id"",""review_translated_text"":null,""translated_language"":null,""published_at"":""7 bulan lalu"",""published_at_date"":""2025-05-07T09:14:13"",""response_from_owner_text"":""Terima kasih pak!"",""response_from_owner_ago"":""7 bulan lalu"",""response_from_owner_date"":""2025-05-07T09:33:27"",""response_from_owner_translated_text"":null,""avatar_link"":""https://lh3.googleusercontent.com/a-/ALV-UjU7VLoW4ASrRxI42-2HrjBl67mGgTE2hUGgrCMdhCbuolAs5z8=s1920"",""total_number_of_reviews_by_reviewer"":1,""total_number_of_photos_by_reviewer"":1,""is_local_guide"":false,""experience_details"":[],""review_photos"":[{""id"":""CIHM0ogKEPOT2tau2-mqHg"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AMBA38tRQ_nX_1oCJ6jL98Z41PYVj9YCx7hJpCBWAIqBkHdjxJ5f6ozP_j7MQCZbgi2njtNas3cMlFWFLBskQJlyTIOXNEG4uIyAPE3RwbRH98uODRfo17SZU_i3tIUhw9_GVaBYRgSn"",""caption"":null,""width"":1200,""height"":1600},{""id"":""CIHM0ogKEMCB4uKwocfbxQE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AMBA38svXhzdI_jjjS715FEcUqcvS3W1o29l2AixynqYiBdrthMry8pZqBzIF5ydikhQ5_DGW752ToE1FN8kfppDZmmMdSmAOlMwcSGFamiBHmWTqLZdF9R4rW0oMMyXi5bAebGsHzu0xQ"",""caption"":null,""width"":1080,""height"":1920}],""review_origin"":""google""}]","plastic injection molding service in jakarta, jakarta raya, indonesia"
ChIJrd7kJVP3aS4RPYHWmSaeNWs,Plastic moulding and production,,,https://www.google.com/maps/place/Plastic+moulding+and+production/data=!4m7!3m6!1s0x2e69f75325e4dead:0x6b359e2699d6813d!8m2!3d-6.1409115!4d106.793182!16s%2Fg%2F11hyjx1s4v!19sChIJrd7kJVP3aS4RPYHWmSaeNWs?authuser=0&hl=id&rclk=1,1,5,"[{""name"":""Kreasi plastic"",""suggested_link"":""https://www.google.com/maps/search/Kreasi+plastic/@-6.1352117,106.786366,19z?authuser=0&hl=id&entry=ttu"",""reviews"":7,""rating"":5,""main_category"":""Jasa cetak injeksi plastik"",""categories"":[""Jasa cetak injeksi plastik""],""coordinates"":{""latitude"":-6.1352117,""longitude"":106.786366}},{""name"":""Berkat Plastic Industry"",""suggested_link"":""https://www.google.com/maps/search/Berkat+Plastic+Industry/@-6.1351974,106.8048297,19z?authuser=0&hl=id&entry=ttu"",""reviews"":2,""rating"":5,""main_category"":""Pabrik Plastik"",""categories"":[""Pabrik Plastik""],""coordinates"":{""latitude"":-6.1351974,""longitude"":106.8048297}},{""name"":""Waibest Plast Moulding Injection"",""suggested_link"":""https://www.google.com/maps/search/Waibest+Plast+Moulding+Injection/@-6.1342159,106.7674692,19z?authuser=0&hl=id&entry=ttu"",""reviews"":1,""rating"":5,""main_category"":""Pabrik Plastik"",""categories"":[""Pabrik Plastik""],""coordinates"":{""latitude"":-6.1342159,""longitude"":106.7674692}},{""name"":""Harmonic Plasindo Jaya"",""suggested_link"":""https://www.google.com/maps/search/Harmonic+Plasindo+Jaya/@-6.138063700000001,106.79880229999999,19z?authuser=0&hl=id&entry=ttu"",""reviews"":0,""rating"":0,""main_category"":""Jasa cetak injeksi plastik"",""categories"":[""Jasa cetak injeksi plastik""],""coordinates"":{""latitude"":-6.138063700000001,""longitude"":106.79880229999999}},{""name"":""Accesories sparepart mesin injection moulding"",""suggested_link"":""https://www.google.com/maps/search/Accesories+sparepart+mesin+injection+moulding/@-6.1478914,106.80428560000001,19z?authuser=0&hl=id&entry=ttu"",""reviews"":0,""rating"":0,""main_category"":""Jasa cetak injeksi plastik"",""categories"":[""Jasa cetak injeksi plastik""],""coordinates"":{""latitude"":-6.1478914,""longitude"":106.80428560000001}}]",,0812-8888-6636,,"{""id"":""105488373480367812335"",""name"":""Plastic moulding and production (Pemilik)"",""link"":""https://www.google.com/maps/contrib/105488373480367812335""}",[],https://lh3.googleusercontent.com/p/AF1QipOU6BD8nzO-6tJt3FUXuP6nDOeM7tcjAz0gaONq=w1920-h1080-k-no,Jasa cetak injeksi plastik,"[""Jasa cetak injeksi plastik""]",08.00-18.00,,,,"[""Minggu""]","Jl. Jemb. Dua Raya, RT.5/RW.4, Pejagalan, Kecamatan Penjaringan, Jakarta, Daerah Khusus Ibukota Jakarta 14450",,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",https://search.google.com/local/reviews?placeid=ChIJrd7kJVP3aS4RPYHWmSaeNWs&q=Plastic+moulding+and+production&authuser=0&hl=id&gl=ID,"{""latitude"":-6.1409115,""longitude"":106.793182}","VQ5V+J7 Pejagalan, Jkt Utara, Daerah Khusus Ibukota Jakarta","{""ward"":""Pejagalan, Kecamatan Penjaringan"",""street"":""Jl. Jemb. Dua Raya, RT.5/RW.4"",""city"":""Jakarta"",""postal_code"":""14450"",""state"":""Daerah Khusus Ibukota Jakarta"",""country_code"":""ID""}",Asia/Jakarta,,7725254624450871613,0x2e69f75325e4dead:0x6b359e2699d6813d,/g/11hyjx1s4v,[],"[{""day"":""Rabu"",""times"":[""08.00-18.00""]},{""day"":""Kamis"",""times"":[""08.00-18.00""]},{""day"":""Jumat"",""times"":[""08.00-18.00""]},{""day"":""Sabtu"",""times"":[""08.00-16.30""]},{""day"":""Minggu"",""times"":[""Tutup""]},{""day"":""Senin"",""times"":[""08.00-18.00""]},{""day"":""Selasa"",""times"":[""08.00-18.00""]}]",Not Present,Not Present,,[],[],[],10,"[{""about"":""Semua"",""link"":""https://lh3.googleusercontent.com/p/AF1QipOU6BD8nzO-6tJt3FUXuP6nDOeM7tcjAz0gaONq=w1920-h1080-k-no"",""published_at_date"":""2020-12-18T23:00:00""},{""about"":""Oleh pemilik"",""link"":""https://lh3.googleusercontent.com/p/AF1QipOhIBg-PaVgd6WF8_uc3PIp_Ug8ZyIgoZ9tEFDi=w1920-h1080-k-no"",""published_at_date"":""2020-12-18T23:00:00""},{""about"":""Video"",""link"":""https://lh3.googleusercontent.com/p/AF1QipNXDUmALgVsjyb5wndo_BQuiMDJ4w4h3EHI0ngr=w1920-h1080-k-no"",""published_at_date"":""2020-12-18T23:00:00""},{""about"":""Street View & 360deg"",""link"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Pfz_jc8WMiZJAXSHlC2rg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=155.03589&pitch=0&thumbfov=100"",""published_at_date"":""2024-07-29T04:00:00""}]","[{""link"":""https://lh3.googleusercontent.com/p/AF1QipOU6BD8nzO-6tJt3FUXuP6nDOeM7tcjAz0gaONq=w1920-h1080-k-no"",""published_at_date"":""2020-12-18T23:00:00""},{""link"":""https://lh3.googleusercontent.com/p/AF1QipOhIBg-PaVgd6WF8_uc3PIp_Ug8ZyIgoZ9tEFDi=w1920-h1080-k-no"",""published_at_date"":""2020-12-18T23:00:00""},{""link"":""https://lh3.googleusercontent.com/p/AF1QipNXDUmALgVsjyb5wndo_BQuiMDJ4w4h3EHI0ngr=w1920-h1080-k-no"",""published_at_date"":""2020-12-18T23:00:00""},{""link"":""https://lh3.googleusercontent.com/p/AF1QipOFWCjgU6N9QGpkdFpnOgZF-UKE8A56K6w__uNH=w1920-h1080-k-no"",""published_at_date"":""2020-10-12T23:00:00""}]",[],[],,[],"[{""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUM4LW9fcWZREAE"",""review_link"":""https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM4LW9fcWZREAE!2m1!1s0x0:0x6b359e2699d6813d!3m1!1s2@1:CIHM0ogKEICAgIC8-o_qfQ%7CCgwI3s-A-AUQsMn70gI%7C?hl=id"",""name"":""Edo Aridwansyah"",""reviewer_id"":""112371070987424049579"",""reviewer_profile"":""https://www.google.com/maps/contrib/112371070987424049579?hl=id"",""rating"":5,""review_text"":null,""original_language"":null,""review_translated_text"":null,""translated_language"":null,""published_at"":""5 tahun lalu"",""published_at_date"":""2020-07-04T06:55:26"",""response_from_owner_text"":null,""response_from_owner_ago"":null,""response_from_owner_date"":null,""response_from_owner_translated_text"":null,""avatar_link"":""https://lh3.googleusercontent.com/a-/ALV-UjUQ_nodiL7uYM9OonRUFtSAwGiG1lIp1s8Vi2zKKyhqFWwXRbjD=s1920"",""total_number_of_reviews_by_reviewer"":5,""total_number_of_photos_by_reviewer"":1,""is_local_guide"":false,""experience_details"":[],""review_photos"":[],""review_origin"":""google""}]","plastic injection molding service in jakarta, jakarta raya, indonesia"
